id,pricing_category
T0005713349,2.0
T0005835603,2.0
T0005898575,3.0
T0005807098,2.0
T0005813479,2.0
T0005794661,2.0
T0005892576,1.0
T0005716720,2.0
T0005761350,1.0
T0005824408,3.0
T0005734152,2.0
T0005737889,1.0
T0005776368,2.0
T0005821331,3.0
T0005785011,3.0
T0005784635,2.0
T0005845290,1.0
T0005795846,2.0
T0005866105,2.0
T0005874410,2.0
T0005874978,1.0
T0005797871,3.0
T0005764216,2.0
T0005859989,2.0
T0005820109,2.0
T0005856078,3.0
T0005889359,2.0
T0005735317,1.0
T0005885237,2.0
T0005762199,2.0
T0005748199,2.0
T0005832098,2.0
T0005720437,1.0
T0005699933,3.0
T0005879621,2.0
T0005820255,2.0
T0005730532,3.0
T0005740598,2.0
T0005755259,2.0
T0005780891,3.0
T0005764658,3.0
T0005897435,3.0
T0005742042,2.0
T0005706337,3.0
T0005724889,3.0
T0005756036,2.0
T0005770012,2.0
T0005690646,2.0
T0005824890,2.0
T0005709892,3.0
T0005700526,2.0
T0005737488,1.0
T0005885576,2.0
T0005880734,3.0
T0005709353,3.0
T0005733603,2.0
T0005701003,3.0
T0005779178,3.0
T0005725096,3.0
T0005760329,1.0
T0005855590,3.0
T0005885265,2.0
T0005739733,2.0
T0005791210,2.0
T0005734270,1.0
T0005768131,1.0
T0005904943,2.0
T0005768471,2.0
T0005705956,2.0
T0005744807,2.0
T0005733933,2.0
T0005774193,1.0
T0005694667,2.0
T0005853870,3.0
T0005891040,3.0
T0005798909,2.0
T0005835375,1.0
T0005716527,2.0
T0005769687,3.0
T0005770748,3.0
T0005848700,3.0
T0005736446,3.0
T0005857597,3.0
T0005722343,2.0
T0005751791,3.0
T0005884104,1.0
T0005741417,2.0
T0005898754,3.0
T0005890767,1.0
T0005742917,1.0
T0005904006,2.0
T0005758802,2.0
T0005773516,3.0
T0005874648,2.0
T0005701924,1.0
T0005847408,3.0
T0005857120,3.0
T0005716954,1.0
T0005777183,2.0
T0005708295,3.0
T0005827684,2.0
T0005731481,2.0
T0005815977,3.0
T0005882973,2.0
T0005896023,1.0
T0005875742,1.0
T0005703058,2.0
T0005835480,3.0
T0005840627,3.0
T0005790375,2.0
T0005834223,2.0
T0005775873,3.0
T0005777233,2.0
T0005798977,2.0
T0005882818,3.0
T0005823732,2.0
T0005905637,2.0
T0005866359,2.0
T0005776132,1.0
T0005884932,2.0
T0005737663,3.0
T0005777479,2.0
T0005898874,1.0
T0005762171,3.0
T0005801890,2.0
T0005767045,2.0
T0005853939,3.0
T0005697700,2.0
T0005699748,3.0
T0005754586,3.0
T0005771861,2.0
T0005781564,3.0
T0005904023,2.0
T0005818667,1.0
T0005746051,2.0
T0005827938,3.0
T0005697371,2.0
T0005830227,2.0
T0005808952,3.0
T0005906241,2.0
T0005735564,2.0
T0005875952,1.0
T0005761306,2.0
T0005843824,2.0
T0005830598,1.0
T0005774888,2.0
T0005842178,3.0
T0005836868,3.0
T0005880548,2.0
T0005839705,3.0
T0005874159,1.0
T0005832261,3.0
T0005813406,3.0
T0005790588,3.0
T0005804418,2.0
T0005830771,2.0
T0005761837,2.0
T0005882532,2.0
T0005767370,2.0
T0005731818,1.0
T0005718285,3.0
T0005804477,2.0
T0005900000,2.0
T0005871323,3.0
T0005831312,2.0
T0005880416,2.0
T0005884271,1.0
T0005732141,2.0
T0005761904,2.0
T0005828798,3.0
T0005891731,1.0
T0005836179,1.0
T0005750581,2.0
T0005735210,1.0
T0005744294,3.0
T0005791985,3.0
T0005689952,2.0
T0005710379,2.0
T0005818901,1.0
T0005811102,1.0
T0005830958,3.0
T0005891919,3.0
T0005746268,3.0
T0005846769,2.0
T0005801091,1.0
T0005702371,3.0
T0005729477,3.0
T0005849695,2.0
T0005710218,1.0
T0005710856,1.0
T0005746222,1.0
T0005731326,2.0
T0005702646,3.0
T0005718981,1.0
T0005719894,2.0
T0005729887,3.0
T0005692193,2.0
T0005749155,1.0
T0005841964,3.0
T0005852947,3.0
T0005693450,2.0
T0005747674,2.0
T0005756796,2.0
T0005783465,2.0
T0005697986,1.0
T0005867605,3.0
T0005887394,2.0
T0005872372,3.0
T0005862084,2.0
T0005867042,1.0
T0005785449,3.0
T0005776257,2.0
T0005818651,2.0
T0005863041,2.0
T0005804513,3.0
T0005805108,2.0
T0005722862,3.0
T0005807896,2.0
T0005903041,2.0
T0005858062,2.0
T0005696870,2.0
T0005714574,2.0
T0005706349,2.0
T0005757405,2.0
T0005829771,2.0
T0005893876,3.0
T0005712583,2.0
T0005797986,3.0
T0005730828,2.0
T0005872142,3.0
T0005774500,2.0
T0005732373,2.0
T0005804642,2.0
T0005886912,2.0
T0005703821,2.0
T0005719152,2.0
T0005694622,2.0
T0005835924,2.0
T0005722081,2.0
T0005900487,3.0
T0005724139,3.0
T0005858436,2.0
T0005783407,2.0
T0005879053,3.0
T0005764883,2.0
T0005843837,2.0
T0005807655,3.0
T0005759714,2.0
T0005702235,2.0
T0005878704,2.0
T0005747813,2.0
T0005865497,3.0
T0005735741,3.0
T0005901620,2.0
T0005748104,3.0
T0005810617,2.0
T0005835936,3.0
T0005787908,2.0
T0005730057,1.0
T0005736874,2.0
T0005808246,2.0
T0005892909,3.0
T0005903231,2.0
T0005874174,2.0
T0005760587,3.0
T0005752744,3.0
T0005761874,1.0
T0005740184,3.0
T0005734717,2.0
T0005890908,2.0
T0005814845,2.0
T0005795863,1.0
T0005739297,2.0
T0005846343,3.0
T0005827837,3.0
T0005804488,2.0
T0005741215,3.0
T0005790611,3.0
T0005694900,3.0
T0005721719,2.0
T0005768255,2.0
T0005776441,3.0
T0005858492,1.0
T0005888020,2.0
T0005839035,2.0
T0005808775,2.0
T0005724134,2.0
T0005800163,1.0
T0005799687,1.0
T0005804981,2.0
T0005750178,3.0
T0005894801,3.0
T0005711568,2.0
T0005814366,2.0
T0005867742,2.0
T0005748191,3.0
T0005857942,2.0
T0005729969,2.0
T0005742610,2.0
T0005783387,2.0
T0005769813,2.0
T0005780127,3.0
T0005704096,2.0
T0005873068,2.0
T0005714496,1.0
T0005769925,3.0
T0005895525,1.0
T0005713442,1.0
T0005783224,3.0
T0005892138,2.0
T0005840472,2.0
T0005784959,2.0
T0005754645,2.0
T0005779896,2.0
T0005808451,2.0
T0005779164,2.0
T0005745886,2.0
T0005891931,3.0
T0005826762,1.0
T0005696421,2.0
T0005737398,1.0
T0005738261,2.0
T0005777803,3.0
T0005857423,3.0
T0005719281,2.0
T0005735792,2.0
T0005737303,2.0
T0005715301,3.0
T0005703374,1.0
T0005717480,2.0
T0005873519,3.0
T0005806005,1.0
T0005853511,1.0
T0005758887,3.0
T0005817968,2.0
T0005767501,2.0
T0005868777,3.0
T0005778916,2.0
T0005873535,2.0
T0005793932,3.0
T0005706293,3.0
T0005864006,3.0
T0005776373,2.0
T0005754666,3.0
T0005771082,3.0
T0005900193,3.0
T0005820114,3.0
T0005827729,2.0
T0005788836,2.0
T0005851337,1.0
T0005739030,3.0
T0005783033,3.0
T0005734634,2.0
T0005740256,2.0
T0005710588,3.0
T0005877548,3.0
T0005832007,2.0
T0005711513,3.0
T0005812892,2.0
T0005709618,3.0
T0005739911,3.0
T0005708224,3.0
T0005893862,3.0
T0005721523,2.0
T0005805986,3.0
T0005822911,2.0
T0005841373,1.0
T0005809919,2.0
T0005829699,2.0
T0005827654,2.0
T0005875782,1.0
T0005907287,1.0
T0005727107,2.0
T0005693137,1.0
T0005855520,1.0
T0005761710,1.0
T0005692140,3.0
T0005727612,3.0
T0005828679,2.0
T0005720320,1.0
T0005817729,2.0
T0005698945,1.0
T0005756744,2.0
T0005862936,2.0
T0005694955,1.0
T0005740239,2.0
T0005796846,3.0
T0005891431,2.0
T0005852417,2.0
T0005859888,1.0
T0005870004,3.0
T0005775765,1.0
T0005691554,2.0
T0005830848,3.0
T0005791001,2.0
T0005839088,2.0
T0005843843,2.0
T0005768646,3.0
T0005881097,2.0
T0005849625,2.0
T0005720005,2.0
T0005892746,2.0
T0005777222,3.0
T0005847778,3.0
T0005819515,3.0
T0005778920,3.0
T0005710777,3.0
T0005790169,1.0
T0005758735,3.0
T0005887574,3.0
T0005709467,2.0
T0005758482,3.0
T0005860679,3.0
T0005773066,2.0
T0005851197,1.0
T0005777917,1.0
T0005865687,2.0
T0005843122,2.0
T0005809364,3.0
T0005751800,3.0
T0005754432,1.0
T0005876468,2.0
T0005794126,3.0
T0005703958,3.0
T0005806248,2.0
T0005780917,3.0
T0005800215,3.0
T0005725756,2.0
T0005732314,1.0
T0005833443,3.0
T0005847375,1.0
T0005905209,2.0
T0005904189,3.0
T0005750338,2.0
T0005727565,2.0
T0005900461,3.0
T0005888653,2.0
T0005860185,2.0
T0005753216,2.0
T0005799760,3.0
T0005868983,2.0
T0005698575,2.0
T0005870517,2.0
T0005882758,2.0
T0005753353,2.0
T0005834785,2.0
T0005837077,3.0
T0005886970,1.0
T0005838607,2.0
T0005792129,2.0
T0005729571,2.0
T0005848238,3.0
T0005879598,3.0
T0005711480,2.0
T0005794941,3.0
T0005858049,3.0
T0005876626,3.0
T0005841458,2.0
T0005728255,2.0
T0005744818,2.0
T0005842811,2.0
T0005750501,2.0
T0005756521,2.0
T0005784998,2.0
T0005833901,2.0
T0005852345,3.0
T0005889653,2.0
T0005818085,1.0
T0005841060,3.0
T0005790373,2.0
T0005841220,3.0
T0005871970,3.0
T0005825982,1.0
T0005771629,1.0
T0005863739,2.0
T0005881275,2.0
T0005747389,3.0
T0005819766,2.0
T0005883865,2.0
T0005722982,3.0
T0005850779,2.0
T0005702680,2.0
T0005827212,3.0
T0005846683,2.0
T0005900946,2.0
T0005783999,1.0
T0005879198,1.0
T0005723805,2.0
T0005881293,2.0
T0005900521,3.0
T0005693181,3.0
T0005889360,2.0
T0005689635,3.0
T0005769734,2.0
T0005725760,2.0
T0005752587,3.0
T0005695079,1.0
T0005770315,1.0
T0005811863,2.0
T0005695624,1.0
T0005880688,3.0
T0005891062,1.0
T0005857279,3.0
T0005760079,1.0
T0005704138,3.0
T0005739612,2.0
T0005885041,2.0
T0005869650,2.0
T0005887016,3.0
T0005705498,2.0
T0005826085,1.0
T0005751676,3.0
T0005883493,1.0
T0005785138,2.0
T0005760853,1.0
T0005733480,2.0
T0005710779,2.0
T0005742578,2.0
T0005704719,1.0
T0005820744,1.0
T0005718420,2.0
T0005738194,2.0
T0005794497,3.0
T0005850624,3.0
T0005897786,2.0
T0005887753,1.0
T0005735490,3.0
T0005755419,2.0
T0005754240,2.0
T0005708389,3.0
T0005782541,3.0
T0005884478,3.0
T0005792645,2.0
T0005802999,3.0
T0005861952,3.0
T0005722978,2.0
T0005776287,3.0
T0005899185,2.0
T0005757566,1.0
T0005901502,3.0
T0005693044,2.0
T0005862887,2.0
T0005811231,2.0
T0005698660,3.0
T0005701371,3.0
T0005760404,2.0
T0005868237,3.0
T0005764314,3.0
T0005832603,3.0
T0005833920,2.0
T0005900703,2.0
T0005771696,2.0
T0005838489,3.0
T0005852106,2.0
T0005869934,2.0
T0005709219,3.0
T0005733894,2.0
T0005844933,3.0
T0005852778,2.0
T0005752309,3.0
T0005727109,3.0
T0005905503,1.0
T0005825550,1.0
T0005905311,1.0
T0005825088,2.0
T0005906428,1.0
T0005860223,2.0
T0005869481,1.0
T0005868910,3.0
T0005857542,3.0
T0005833986,3.0
T0005753442,2.0
T0005718743,2.0
T0005818896,2.0
T0005761422,2.0
T0005813080,3.0
T0005836914,2.0
T0005830214,3.0
T0005693720,3.0
T0005771922,3.0
T0005858961,2.0
T0005849609,1.0
T0005865759,3.0
T0005864115,2.0
T0005857507,2.0
T0005695577,3.0
T0005774175,1.0
T0005845810,2.0
T0005788333,2.0
T0005818589,2.0
T0005701403,1.0
T0005700656,2.0
T0005715661,2.0
T0005834221,3.0
T0005838535,2.0
T0005736566,3.0
T0005864206,2.0
T0005697230,3.0
T0005864145,3.0
T0005743354,3.0
T0005701220,3.0
T0005771871,2.0
T0005837871,2.0
T0005807374,1.0
T0005690291,3.0
T0005791264,2.0
T0005729396,2.0
T0005714904,1.0
T0005797107,2.0
T0005726079,1.0
T0005819048,3.0
T0005706405,1.0
T0005888525,1.0
T0005821861,2.0
T0005788794,2.0
T0005861857,1.0
T0005893473,2.0
T0005749238,3.0
T0005834687,1.0
T0005740726,2.0
T0005872356,3.0
T0005736648,3.0
T0005822047,2.0
T0005751352,2.0
T0005883968,2.0
T0005765552,2.0
T0005719289,2.0
T0005717563,3.0
T0005854891,1.0
T0005725652,2.0
T0005779193,1.0
T0005729043,2.0
T0005756349,1.0
T0005736146,3.0
T0005690367,3.0
T0005873880,2.0
T0005887889,1.0
T0005824427,2.0
T0005833083,2.0
T0005827000,2.0
T0005774429,2.0
T0005710624,3.0
T0005855251,1.0
T0005903630,2.0
T0005808614,3.0
T0005776822,2.0
T0005853633,3.0
T0005836897,2.0
T0005896363,1.0
T0005692384,2.0
T0005886314,2.0
T0005840959,2.0
T0005840126,3.0
T0005877466,2.0
T0005810639,2.0
T0005805885,3.0
T0005872183,3.0
T0005893824,2.0
T0005837530,1.0
T0005752636,2.0
T0005779918,2.0
T0005711060,2.0
T0005842568,3.0
T0005703884,1.0
T0005755507,2.0
T0005902670,3.0
T0005796014,2.0
T0005728063,1.0
T0005751030,3.0
T0005839409,2.0
T0005895218,2.0
T0005888355,2.0
T0005835699,3.0
T0005724600,2.0
T0005716637,1.0
T0005721329,3.0
T0005847236,2.0
T0005819020,3.0
T0005716351,1.0
T0005775293,2.0
T0005882708,2.0
T0005773891,2.0
T0005849047,3.0
T0005864189,2.0
T0005807079,2.0
T0005814896,3.0
T0005868940,3.0
T0005849097,2.0
T0005693234,1.0
T0005856300,3.0
T0005780639,1.0
T0005708925,3.0
T0005770183,2.0
T0005835038,2.0
T0005836108,3.0
T0005883964,2.0
T0005703769,3.0
T0005843925,2.0
T0005889002,3.0
T0005858419,2.0
T0005803073,3.0
T0005714044,3.0
T0005849309,2.0
T0005708049,2.0
T0005839180,2.0
T0005771249,2.0
T0005740520,2.0
T0005783128,3.0
T0005721087,2.0
T0005786434,1.0
T0005866179,2.0
T0005824432,1.0
T0005767549,3.0
T0005769715,2.0
T0005770346,1.0
T0005708020,1.0
T0005719793,2.0
T0005691119,3.0
T0005759210,1.0
T0005772497,2.0
T0005714775,3.0
T0005719025,2.0
T0005796295,2.0
T0005886428,1.0
T0005723201,2.0
T0005829274,3.0
T0005700190,3.0
T0005698902,2.0
T0005806598,2.0
T0005722190,2.0
T0005691667,3.0
T0005708605,2.0
T0005705985,3.0
T0005691656,2.0
T0005729504,2.0
T0005827145,1.0
T0005894229,2.0
T0005824712,2.0
T0005850351,2.0
T0005833978,2.0
T0005820668,1.0
T0005713551,2.0
T0005814240,2.0
T0005901543,2.0
T0005785931,3.0
T0005773462,2.0
T0005704079,2.0
T0005713440,3.0
T0005893419,2.0
T0005789026,3.0
T0005718662,2.0
T0005866311,2.0
T0005875099,2.0
T0005802587,1.0
T0005770093,3.0
T0005729030,2.0
T0005748907,3.0
T0005707684,2.0
T0005828956,2.0
T0005729893,2.0
T0005785352,2.0
T0005796936,2.0
T0005826710,3.0
T0005896956,2.0
T0005849787,1.0
T0005883937,2.0
T0005790128,2.0
T0005776965,3.0
T0005799615,2.0
T0005864195,1.0
T0005846079,2.0
T0005789995,3.0
T0005753668,3.0
T0005698000,3.0
T0005849113,1.0
T0005821865,2.0
T0005778774,3.0
T0005833818,1.0
T0005706993,2.0
T0005874684,3.0
T0005816555,2.0
T0005881106,1.0
T0005817313,3.0
T0005884196,2.0
T0005877019,3.0
T0005837563,2.0
T0005842926,2.0
T0005766156,2.0
T0005868905,2.0
T0005739585,3.0
T0005894772,2.0
T0005814603,1.0
T0005874544,3.0
T0005743423,2.0
T0005867853,2.0
T0005850238,3.0
T0005786404,3.0
T0005905123,2.0
T0005693601,2.0
T0005703646,2.0
T0005767334,2.0
T0005748627,3.0
T0005745263,3.0
T0005808448,2.0
T0005748176,2.0
T0005774304,3.0
T0005867868,2.0
T0005879404,2.0
T0005871824,2.0
T0005760973,2.0
T0005826778,3.0
T0005772932,2.0
T0005870057,3.0
T0005723736,2.0
T0005732292,2.0
T0005694796,3.0
T0005709950,3.0
T0005715745,3.0
T0005723614,3.0
T0005730917,2.0
T0005907085,3.0
T0005789729,3.0
T0005749553,2.0
T0005761878,3.0
T0005815800,1.0
T0005901040,3.0
T0005873857,2.0
T0005723961,2.0
T0005844849,3.0
T0005878490,2.0
T0005756448,1.0
T0005833841,1.0
T0005848275,2.0
T0005823800,1.0
T0005825198,2.0
T0005813771,3.0
T0005744727,2.0
T0005888158,3.0
T0005730011,2.0
T0005819281,3.0
T0005891911,2.0
T0005736972,2.0
T0005872846,1.0
T0005812090,1.0
T0005852210,2.0
T0005748266,2.0
T0005831681,3.0
T0005857108,1.0
T0005729413,2.0
T0005903653,2.0
T0005763922,2.0
T0005704269,1.0
T0005884619,3.0
T0005713075,2.0
T0005702603,2.0
T0005747854,3.0
T0005712834,3.0
T0005829433,3.0
T0005740735,2.0
T0005852601,2.0
T0005906727,3.0
T0005711950,2.0
T0005709877,2.0
T0005751427,3.0
T0005723060,2.0
T0005728229,2.0
T0005871682,2.0
T0005887835,3.0
T0005774085,1.0
T0005795345,2.0
T0005819856,1.0
T0005886616,3.0
T0005715662,3.0
T0005830894,2.0
T0005707736,2.0
T0005827430,3.0
T0005886798,2.0
T0005886644,3.0
T0005716189,2.0
T0005809250,3.0
T0005789246,2.0
T0005882906,2.0
T0005744433,2.0
T0005805636,2.0
T0005716943,2.0
T0005906831,2.0
T0005807240,2.0
T0005715500,1.0
T0005818294,2.0
T0005841910,2.0
T0005869496,2.0
T0005874850,1.0
T0005696926,3.0
T0005855518,2.0
T0005899988,2.0
T0005777453,1.0
T0005888950,3.0
T0005859050,1.0
T0005752168,2.0
T0005705239,2.0
T0005828191,3.0
T0005850692,2.0
T0005766945,3.0
T0005876800,1.0
T0005811542,3.0
T0005853907,2.0
T0005778301,2.0
T0005715801,2.0
T0005892377,1.0
T0005733658,2.0
T0005698072,3.0
T0005865978,2.0
T0005699850,2.0
T0005890178,2.0
T0005711485,1.0
T0005749370,2.0
T0005746900,2.0
T0005764901,1.0
T0005778266,2.0
T0005781132,3.0
T0005888341,2.0
T0005721303,3.0
T0005774878,3.0
T0005887025,2.0
T0005821993,1.0
T0005692271,3.0
T0005790444,2.0
T0005709867,3.0
T0005856975,2.0
T0005762970,2.0
T0005900991,2.0
T0005715793,3.0
T0005887287,2.0
T0005742140,2.0
T0005722675,1.0
T0005761967,3.0
T0005807295,1.0
T0005817223,2.0
T0005767084,2.0
T0005699956,2.0
T0005837424,2.0
T0005726588,3.0
T0005822328,3.0
T0005856198,3.0
T0005843665,2.0
T0005808698,2.0
T0005872393,2.0
T0005845400,2.0
T0005726306,1.0
T0005798506,2.0
T0005691958,2.0
T0005870030,3.0
T0005826492,2.0
T0005726186,1.0
T0005740260,3.0
T0005810174,3.0
T0005714352,2.0
T0005733955,2.0
T0005803533,3.0
T0005768457,2.0
T0005753992,1.0
T0005722403,1.0
T0005847121,2.0
T0005788122,2.0
T0005823311,2.0
T0005698458,2.0
T0005706881,1.0
T0005905098,1.0
T0005879611,3.0
T0005748197,2.0
T0005800328,3.0
T0005751204,3.0
T0005787582,2.0
T0005765662,2.0
T0005747170,3.0
T0005786400,2.0
T0005830122,3.0
T0005694516,3.0
T0005707622,3.0
T0005748654,1.0
T0005790005,3.0
T0005885794,2.0
T0005797518,2.0
T0005816877,2.0
T0005779505,3.0
T0005860714,2.0
T0005865496,3.0
T0005785435,2.0
T0005714516,1.0
T0005806305,2.0
T0005872704,2.0
T0005789330,2.0
T0005844891,2.0
T0005732852,1.0
T0005876968,2.0
T0005712028,2.0
T0005788098,2.0
T0005908059,2.0
T0005774359,1.0
T0005892775,2.0
T0005790151,3.0
T0005697061,3.0
T0005835559,3.0
T0005718810,2.0
T0005700653,2.0
T0005821634,3.0
T0005762520,1.0
T0005852058,2.0
T0005724373,2.0
T0005881728,2.0
T0005788403,2.0
T0005841618,2.0
T0005906913,3.0
T0005886137,3.0
T0005726869,2.0
T0005697094,3.0
T0005879375,2.0
T0005800908,3.0
T0005832248,2.0
T0005791218,2.0
T0005823485,2.0
T0005738360,3.0
T0005748669,2.0
T0005743610,3.0
T0005798769,3.0
T0005713336,3.0
T0005848444,1.0
T0005727776,2.0
T0005810794,3.0
T0005902690,2.0
T0005753396,2.0
T0005807880,2.0
T0005803116,2.0
T0005827412,2.0
T0005886580,2.0
T0005720130,2.0
T0005823421,2.0
T0005833859,2.0
T0005820321,2.0
T0005757823,2.0
T0005858994,1.0
T0005758271,3.0
T0005701014,2.0
T0005838588,1.0
T0005730994,3.0
T0005896467,3.0
T0005711113,3.0
T0005801464,2.0
T0005695818,3.0
T0005863028,3.0
T0005770384,1.0
T0005785660,3.0
T0005897389,2.0
T0005758835,3.0
T0005702502,2.0
T0005824292,3.0
T0005718504,2.0
T0005733671,2.0
T0005706846,1.0
T0005785044,2.0
T0005892914,2.0
T0005876676,1.0
T0005815839,2.0
T0005802721,3.0
T0005746123,3.0
T0005765571,2.0
T0005877946,1.0
T0005794167,3.0
T0005711781,3.0
T0005709435,2.0
T0005888009,3.0
T0005781857,3.0
T0005770773,3.0
T0005698239,2.0
T0005797671,3.0
T0005824327,2.0
T0005862451,2.0
T0005732432,3.0
T0005711322,2.0
T0005905274,3.0
T0005713306,2.0
T0005705159,2.0
T0005906780,1.0
T0005691798,1.0
T0005743006,2.0
T0005753839,3.0
T0005713280,2.0
T0005765931,3.0
T0005780134,3.0
T0005790138,2.0
T0005833665,3.0
T0005757850,2.0
T0005813955,3.0
T0005757672,2.0
T0005884564,2.0
T0005838647,2.0
T0005905109,3.0
T0005844284,1.0
T0005732135,3.0
T0005829485,3.0
T0005898059,2.0
T0005779361,2.0
T0005819147,3.0
T0005883827,3.0
T0005792761,3.0
T0005747144,2.0
T0005694057,1.0
T0005840277,1.0
T0005737443,2.0
T0005815379,3.0
T0005742569,3.0
T0005837873,2.0
T0005778604,3.0
T0005730420,2.0
T0005871739,3.0
T0005708372,2.0
T0005746339,3.0
T0005851393,2.0
T0005885356,1.0
T0005827165,2.0
T0005741929,2.0
T0005761185,2.0
T0005769016,2.0
T0005814789,2.0
T0005828616,2.0
T0005724157,2.0
T0005851886,1.0
T0005854673,2.0
T0005812774,2.0
T0005708667,2.0
T0005798588,2.0
T0005798817,2.0
T0005730667,3.0
T0005766344,3.0
T0005867352,3.0
T0005766198,2.0
T0005904049,2.0
T0005705242,3.0
T0005786049,3.0
T0005882310,3.0
T0005766458,3.0
T0005738003,1.0
T0005743676,2.0
T0005728353,1.0
T0005726906,2.0
T0005810128,1.0
T0005859025,1.0
T0005699944,2.0
T0005753473,3.0
T0005894425,2.0
T0005765025,2.0
T0005847809,2.0
T0005796702,2.0
T0005780591,1.0
T0005879490,2.0
T0005729299,2.0
T0005841133,2.0
T0005772379,1.0
T0005843224,2.0
T0005888185,3.0
T0005875865,3.0
T0005788253,2.0
T0005769570,2.0
T0005748181,3.0
T0005803213,2.0
T0005697578,2.0
T0005761192,2.0
T0005852573,1.0
T0005786451,3.0
T0005839876,2.0
T0005786709,3.0
T0005853348,2.0
T0005761074,2.0
T0005704945,2.0
T0005765783,3.0
T0005891092,2.0
T0005896900,3.0
T0005904757,3.0
T0005889111,3.0
T0005873691,1.0
T0005772792,2.0
T0005702404,3.0
T0005697496,1.0
T0005850886,3.0
T0005750300,2.0
T0005784184,2.0
T0005849913,2.0
T0005884367,2.0
T0005784336,2.0
T0005884596,3.0
T0005875274,2.0
T0005826025,2.0
T0005877543,1.0
T0005705136,3.0
T0005766048,1.0
T0005704458,2.0
T0005777316,2.0
T0005881276,2.0
T0005699632,2.0
T0005853072,1.0
T0005849769,2.0
T0005785510,2.0
T0005849051,1.0
T0005864557,1.0
T0005714008,1.0
T0005732612,3.0
T0005691371,2.0
T0005787369,2.0
T0005716040,1.0
T0005777576,3.0
T0005902475,3.0
T0005906118,2.0
T0005881990,2.0
T0005787293,3.0
T0005785210,2.0
T0005894126,1.0
T0005868485,2.0
T0005780056,2.0
T0005777357,2.0
T0005894285,1.0
T0005726783,2.0
T0005759501,3.0
T0005796185,2.0
T0005743195,3.0
T0005787892,3.0
T0005716709,3.0
T0005895481,2.0
T0005746619,3.0
T0005745736,2.0
T0005714022,2.0
T0005772878,3.0
T0005726454,3.0
T0005703767,2.0
T0005870896,3.0
T0005819880,2.0
T0005757146,3.0
T0005758698,2.0
T0005806113,3.0
T0005779003,2.0
T0005857912,1.0
T0005895371,2.0
T0005864758,3.0
T0005894721,3.0
T0005899313,2.0
T0005789768,2.0
T0005749511,2.0
T0005701879,1.0
T0005894443,2.0
T0005907203,2.0
T0005745987,3.0
T0005767575,2.0
T0005768686,3.0
T0005710822,2.0
T0005903954,3.0
T0005812770,2.0
T0005702198,3.0
T0005736378,3.0
T0005755153,2.0
T0005863241,3.0
T0005906073,3.0
T0005892323,3.0
T0005880634,2.0
T0005731667,3.0
T0005882129,2.0
T0005808092,1.0
T0005820663,3.0
T0005802155,2.0
T0005710537,3.0
T0005806260,2.0
T0005850228,3.0
T0005842979,2.0
T0005811761,3.0
T0005872625,2.0
T0005785213,2.0
T0005692438,3.0
T0005788719,3.0
T0005749176,3.0
T0005697333,2.0
T0005695240,3.0
T0005725561,2.0
T0005770802,2.0
T0005809108,2.0
T0005723759,3.0
T0005765733,2.0
T0005709996,2.0
T0005730716,3.0
T0005747162,3.0
T0005851597,1.0
T0005769555,3.0
T0005779942,1.0
T0005758018,3.0
T0005809293,2.0
T0005852784,1.0
T0005807210,3.0
T0005768181,1.0
T0005779771,3.0
T0005844828,1.0
T0005723103,3.0
T0005842231,3.0
T0005729399,2.0
T0005751819,3.0
T0005863835,2.0
T0005746331,2.0
T0005745956,3.0
T0005859024,2.0
T0005794163,2.0
T0005804819,2.0
T0005802782,3.0
T0005890876,1.0
T0005849492,2.0
T0005898355,2.0
T0005797515,3.0
T0005875244,1.0
T0005852088,1.0
T0005865189,2.0
T0005812542,3.0
T0005798592,2.0
T0005836776,2.0
T0005904583,3.0
T0005838717,2.0
T0005764851,3.0
T0005856913,2.0
T0005727458,2.0
T0005844778,2.0
T0005826993,2.0
T0005857471,2.0
T0005756573,2.0
T0005788236,1.0
T0005859567,3.0
T0005690369,2.0
T0005789661,3.0
T0005905437,2.0
T0005859565,2.0
T0005906345,2.0
T0005730361,3.0
T0005824720,3.0
T0005839940,2.0
T0005812118,2.0
T0005795103,3.0
T0005849891,1.0
T0005864109,2.0
T0005820352,3.0
T0005886989,1.0
T0005709128,1.0
T0005708269,3.0
T0005731463,1.0
T0005757997,2.0
T0005741052,2.0
T0005699229,2.0
T0005761456,3.0
T0005701988,3.0
T0005789071,2.0
T0005870641,1.0
T0005719186,2.0
T0005862885,1.0
T0005691196,2.0
T0005729789,2.0
T0005820246,3.0
T0005791127,3.0
T0005878888,1.0
T0005753159,3.0
T0005751640,2.0
T0005781836,2.0
T0005710653,2.0
T0005724887,2.0
T0005865756,2.0
T0005874610,3.0
T0005757154,3.0
T0005711460,3.0
T0005761199,2.0
T0005730935,3.0
T0005903049,3.0
T0005715841,3.0
T0005878465,2.0
T0005689914,2.0
T0005820153,3.0
T0005787474,2.0
T0005701998,3.0
T0005716832,2.0
T0005822865,2.0
T0005752080,2.0
T0005899508,2.0
T0005845043,2.0
T0005738955,2.0
T0005900018,3.0
T0005802262,3.0
T0005838002,2.0
T0005795799,2.0
T0005711508,2.0
T0005838880,1.0
T0005863325,2.0
T0005721216,3.0
T0005867816,1.0
T0005708918,3.0
T0005822125,3.0
T0005859966,2.0
T0005704829,2.0
T0005723351,2.0
T0005817560,2.0
